county_id,ideb_score,ideb_publication_year,ideb_score_status
3518909,5.5,2011,Projetado
3518909,5.8,2013,Projetado
3518909,6,2015,Projetado
3518909,6.3,2017,Projetado
3518909,6.5,2019,Projetado
3518909,6.7,2021,Projetado
3518909,4.7,2005,Observado
3518909,5.4,2007,Observado
3518909,5.6,2009,Observado
3518909,6.1,2011,Observado
3518909,6.1,2013,Observado
3518909,7.2,2015,Observado
3518909,7.5,2017,Observado
3518909,7.2,2019,Observado
3519006,4.7,2007,Projetado
3519006,5,2009,Projetado
3519006,5.4,2011,Projetado
3519006,5.7,2013,Projetado
3519006,5.9,2015,Projetado
3519006,6.2,2017,Projetado
3519006,6.4,2019,Projetado
3519006,6.6,2021,Projetado
3519006,4.6,2005,Observado
3519006,4.9,2007,Observado
3519006,5.6,2009,Observado
3519006,5.7,2011,Observado
3519006,5.2,2013,Observado
3519006,5.8,2015,Observado
3519006,6.3,2017,Observado
3519006,6.3,2019,Observado
3519055,3.8,2007,Projetado
3519055,4.1,2009,Projetado
3519055,4.5,2011,Projetado
3519055,4.8,2013,Projetado
3519055,5.1,2015,Projetado
3519055,5.4,2017,Projetado
3519055,5.7,2019,Projetado
3519055,5.9,2021,Projetado
3519055,3.7,2005,Observado
3519055,5.2,2007,Observado
3519055,6.4,2009,Observado
3519055,7,2011,Observado
3519055,6.1,2013,Observado
3519055,6.7,2015,Observado
3519055,7.3,2017,Observado
3519055,7.2,2019,Observado
3519071,4.6,2007,Projetado
3519071,5,2009,Projetado
3519071,5.4,2011,Projetado
3519071,5.6,2013,Projetado
3519071,5.9,2015,Projetado
3519071,6.1,2017,Projetado
3519071,6.4,2019,Projetado
3519071,6.6,2021,Projetado
3519071,4.6,2005,Observado
3519071,4.9,2007,Observado
3519071,5.4,2009,Observado
3519071,5.6,2011,Observado
3519071,5.8,2013,Observado
3519071,6.5,2015,Observado
3519071,6.9,2017,Observado
3519071,7,2019,Observado
3519105,4.8,2007,Projetado
3519105,5.1,2009,Projetado
3519105,5.5,2011,Projetado
3519105,5.7,2013,Projetado
3519105,6,2015,Projetado
3519105,6.2,2017,Projetado
3519105,6.5,2019,Projetado
3519105,6.7,2021,Projetado
3519105,4.7,2005,Observado
3519105,5.1,2007,Observado
3519105,5.6,2009,Observado
3519105,6,2011,Observado
3519105,5.9,2013,Observado
3519105,5.9,2015,Observado
3519105,7,2017,Observado
3519105,6.9,2019,Observado
3519204,4.6,2007,Projetado
3519204,5,2009,Projetado
3519204,5.4,2011,Projetado
3519204,5.6,2013,Projetado
3519204,5.9,2015,Projetado
3519204,6.1,2017,Projetado
3519204,6.4,2019,Projetado
3519204,6.6,2021,Projetado
3519204,4.6,2005,Observado
3519204,5,2007,Observado
3519204,6.2,2009,Observado
3519204,5.6,2011,Observado
3519204,6.2,2013,Observado
3519204,6.4,2015,Observado
3519204,6.6,2017,Observado
3519204,6.9,2019,Observado
3519253,3.9,2007,Projetado
3519253,4.2,2009,Projetado
3519253,4.7,2011,Projetado
3519253,4.9,2013,Projetado
3519253,5.2,2015,Projetado
3519253,5.5,2017,Projetado
3519253,5.8,2019,Projetado
3519253,6,2021,Projetado
3519253,3.8,2005,Observado
3519253,4.7,2007,Observado
3519253,4.5,2009,Observado
3519253,5.3,2011,Observado
3519253,4.6,2013,Observado
3519253,5.5,2015,Observado
3519253,6.1,2017,Observado
3519253,6.4,2019,Observado
3519303,4.7,2007,Projetado
3519303,5,2009,Projetado
3519303,5.4,2011,Projetado
3519303,5.7,2013,Projetado
3519303,5.9,2015,Projetado
3519303,6.2,2017,Projetado
3519303,6.4,2019,Projetado
3519303,6.6,2021,Projetado
3519303,4.6,2005,Observado
3519303,5.1,2007,Observado
3519303,5.3,2009,Observado
3519303,6,2011,Observado
3519303,5.8,2013,Observado
3519303,6.2,2015,Observado
3519303,6.8,2017,Observado
3519303,7,2019,Observado
3519402,5,2007,Projetado
3519402,5.3,2009,Projetado
3519402,5.7,2011,Projetado
3519402,5.9,2013,Projetado
3519402,6.2,2015,Projetado
3519402,6.4,2017,Projetado
3519402,6.7,2019,Projetado
3519402,6.9,2021,Projetado
3519402,4.9,2005,Observado
3519402,4.8,2007,Observado
3519402,5.3,2009,Observado
3519402,6.2,2011,Observado
3519402,6.4,2013,Observado
3519402,7.5,2015,Observado
3519402,7.5,2017,Observado
3519402,7.3,2019,Observado
3519501,NA,2007,Projetado
3519501,4.6,2009,Projetado
3519501,4.9,2011,Projetado
3519501,5.2,2013,Projetado
3519501,5.4,2015,Projetado
3519501,5.7,2017,Projetado
3519501,5.9,2019,Projetado
3519501,6.2,2021,Projetado
3519501,NA,2005,Observado
3519501,4.4,2007,Observado
3519501,4.7,2009,Observado
3519501,5.2,2011,Observado
3519501,5.8,2013,Observado
3519501,6.3,2015,Observado
3519501,6.6,2017,Observado
3519501,6.4,2019,Observado
3519600,5,2007,Projetado
3519600,5.3,2009,Projetado
3519600,5.7,2011,Projetado
3519600,5.9,2013,Projetado
3519600,6.2,2015,Projetado
3519600,6.4,2017,Projetado
3519600,6.6,2019,Projetado
3519600,6.8,2021,Projetado
3519600,4.9,2005,Observado
3519600,4.8,2007,Observado
3519600,6,2009,Observado
3519600,6,2011,Observado
3519600,6.3,2013,Observado
3519600,6.7,2015,Observado
3519600,7,2017,Observado
3519600,6.8,2019,Observado
3519709,4.3,2007,Projetado
3519709,4.6,2009,Projetado
3519709,5,2011,Projetado
3519709,5.3,2013,Projetado
3519709,5.6,2015,Projetado
3519709,5.8,2017,Projetado
3519709,6.1,2019,Projetado
3519709,6.3,2021,Projetado
3519709,4.2,2005,Observado
3519709,4.2,2007,Observado
3519709,4.9,2009,Observado
3519709,4.6,2011,Observado
3519709,5.1,2013,Observado
3519709,5.6,2015,Observado
3519709,5.9,2017,Observado
3519709,6,2019,Observado
3519808,4.4,2007,Projetado
3519808,4.8,2009,Projetado
3519808,5.2,2011,Projetado
3519808,5.4,2013,Projetado
3519808,5.7,2015,Projetado
3519808,6,2017,Projetado
3519808,6.2,2019,Projetado
3519808,6.5,2021,Projetado
3519808,4.4,2005,Observado
3519808,4.1,2007,Observado
3519808,5.4,2009,Observado
3519808,5.5,2011,Observado
3519808,5,2013,Observado
3519808,5.7,2015,Observado
3519808,5.9,2017,Observado
3519808,6.2,2019,Observado
3519907,4.9,2007,Projetado
3519907,5.3,2009,Projetado
3519907,5.6,2011,Projetado
3519907,5.9,2013,Projetado
3519907,6.1,2015,Projetado
3519907,6.4,2017,Projetado
3519907,6.6,2019,Projetado
3519907,6.8,2021,Projetado
3519907,4.9,2005,Observado
3519907,4.8,2007,Observado
3519907,5.2,2009,Observado
3519907,5.6,2011,Observado
3519907,5.2,2013,Observado
3519907,6.2,2015,Observado
3519907,6.2,2017,Observado
3519907,6,2019,Observado
3520004,5.4,2007,Projetado
3520004,5.7,2009,Projetado
3520004,6.1,2011,Projetado
3520004,6.3,2013,Projetado
3520004,6.5,2015,Projetado
3520004,6.8,2017,Projetado
3520004,7,2019,Projetado
3520004,7.2,2021,Projetado
3520004,5.4,2005,Observado
3520004,5.3,2007,Observado
3520004,5.8,2009,Observado
3520004,6.3,2011,Observado
3520004,6.8,2013,Observado
3520004,5.8,2015,Observado
3520004,6,2017,Observado
3520004,6.1,2019,Observado
3520103,4.4,2007,Projetado
3520103,4.8,2009,Projetado
3520103,5.2,2011,Projetado
3520103,5.4,2013,Projetado
3520103,5.7,2015,Projetado
3520103,5.9,2017,Projetado
3520103,6.2,2019,Projetado
3520103,6.5,2021,Projetado
3520103,4.4,2005,Observado
3520103,4.7,2007,Observado
3520103,5.2,2009,Observado
3520103,5.4,2011,Observado
3520103,5.6,2013,Observado
3520103,5.9,2015,Observado
3520103,5.8,2017,Observado
3520103,6.1,2019,Observado
3520202,4.6,2007,Projetado
3520202,4.9,2009,Projetado
3520202,5.3,2011,Projetado
3520202,5.6,2013,Projetado
3520202,5.9,2015,Projetado
3520202,6.1,2017,Projetado
3520202,6.4,2019,Projetado
3520202,6.6,2021,Projetado
3520202,4.6,2005,Observado
3520202,5.1,2007,Observado
3520202,5.1,2009,Observado
3520202,5.5,2011,Observado
3520202,5.8,2013,Observado
3520202,5.7,2015,Observado
3520202,6.4,2017,Observado
3520202,6,2019,Observado
3520301,4.6,2007,Projetado
3520301,5,2009,Projetado
3520301,5.4,2011,Projetado
3520301,5.6,2013,Projetado
3520301,5.9,2015,Projetado
3520301,6.1,2017,Projetado
3520301,6.4,2019,Projetado
3520301,6.6,2021,Projetado
3520301,4.6,2005,Observado
3520301,4.5,2007,Observado
3520301,4.9,2009,Observado
3520301,4.9,2011,Observado
3520301,5,2013,Observado
3520301,5.7,2015,Observado
3520301,6.2,2017,Observado
3520301,6,2019,Observado
3520400,5.1,2007,Projetado
3520400,5.4,2009,Projetado
3520400,5.8,2011,Projetado
3520400,6,2013,Projetado
3520400,6.3,2015,Projetado
3520400,6.5,2017,Projetado
3520400,6.7,2019,Projetado
3520400,6.9,2021,Projetado
3520400,5,2005,Observado
3520400,5.4,2007,Observado
3520400,5,2009,Observado
3520400,5.3,2011,Observado
3520400,5.3,2013,Observado
3520400,5.9,2015,Observado
3520400,6.5,2017,Observado
3520400,6.3,2019,Observado
3520426,5.1,2007,Projetado
3520426,5.4,2009,Projetado
3520426,5.7,2011,Projetado
3520426,6,2013,Projetado
3520426,6.2,2015,Projetado
3520426,6.5,2017,Projetado
3520426,6.7,2019,Projetado
3520426,6.9,2021,Projetado
3520426,5,2005,Observado
3520426,5,2007,Observado
3520426,4.9,2009,Observado
3520426,5.2,2011,Observado
3520426,5.6,2013,Observado
3520426,6.7,2015,Observado
3520426,6.8,2017,Observado
3520426,6.8,2019,Observado
3520442,NA,2007,Projetado
3520442,5.8,2009,Projetado
3520442,6,2011,Projetado
3520442,6.3,2013,Projetado
3520442,6.5,2015,Projetado
3520442,6.7,2017,Projetado
3520442,6.9,2019,Projetado
3520442,7.1,2021,Projetado
3520442,NA,2005,Observado
3520442,5.6,2007,Observado
3520442,6,2009,Observado
3520442,6,2011,Observado
3520442,6.1,2013,Observado
3520442,6.8,2015,Observado
3520442,6.6,2017,Observado
3520442,6.9,2019,Observado
3520509,5.3,2007,Projetado
3520509,5.7,2009,Projetado
3520509,6,2011,Projetado
3520509,6.3,2013,Projetado
3520509,6.5,2015,Projetado
3520509,6.7,2017,Projetado
3520509,6.9,2019,Projetado
3520509,7.1,2021,Projetado
3520509,5.3,2005,Observado
3520509,5.5,2007,Observado
3520509,5.9,2009,Observado
3520509,6,2011,Observado
3520509,6.3,2013,Observado
3520509,7,2015,Observado
3520509,7.4,2017,Observado
3520509,7.4,2019,Observado
3520608,5.1,2007,Projetado
3520608,5.4,2009,Projetado
3520608,5.8,2011,Projetado
3520608,6.1,2013,Projetado
3520608,6.3,2015,Projetado
3520608,6.5,2017,Projetado
3520608,6.8,2019,Projetado
3520608,7,2021,Projetado
3520608,5.1,2005,Observado
3520608,4.2,2007,Observado
3520608,5.6,2009,Observado
3520608,5.3,2011,Observado
3520608,5.7,2013,Observado
3520608,6,2015,Observado
3520608,6.7,2017,Observado
3520608,6.6,2019,Observado
3520707,5.5,2007,Projetado
3520707,5.8,2009,Projetado
3520707,6.2,2011,Projetado
3520707,6.4,2013,Projetado
3520707,6.6,2015,Projetado
3520707,6.8,2017,Projetado
3520707,7,2019,Projetado
3520707,7.2,2021,Projetado
3520707,5.5,2005,Observado
3520707,5.8,2007,Observado
3520707,6.5,2009,Observado
3520707,5.5,2011,Observado
3520707,6.8,2013,Observado
3520707,7.6,2015,Observado
3520707,7.2,2017,Observado
3520707,7,2019,Observado
3520806,4.5,2007,Projetado
3520806,4.8,2009,Projetado
3520806,5.2,2011,Projetado
3520806,5.5,2013,Projetado
3520806,5.7,2015,Projetado
3520806,6,2017,Projetado
3520806,6.2,2019,Projetado
3520806,6.5,2021,Projetado
3520806,4.4,2005,Observado
3520806,4.6,2007,Observado
3520806,5.7,2009,Observado
3520806,4.7,2011,Observado
3520806,6.5,2013,Observado
3520806,6,2015,Observado
3520806,6.9,2017,Observado
3520806,6.9,2019,Observado
3520905,4.7,2007,Projetado
3520905,5,2009,Projetado
3520905,5.4,2011,Projetado
3520905,5.6,2013,Projetado
3520905,5.9,2015,Projetado
3520905,6.1,2017,Projetado
3520905,6.4,2019,Projetado
3520905,6.6,2021,Projetado
3520905,4.6,2005,Observado
3520905,5.6,2007,Observado
3520905,5,2009,Observado
3520905,5.6,2011,Observado
3520905,5.2,2013,Observado
3520905,6.2,2015,Observado
3520905,6.7,2017,Observado
3520905,6.3,2019,Observado
3521002,4.1,2007,Projetado
3521002,4.4,2009,Projetado
3521002,4.8,2011,Projetado
3521002,5.1,2013,Projetado
3521002,5.4,2015,Projetado
3521002,5.7,2017,Projetado
3521002,5.9,2019,Projetado
3521002,6.2,2021,Projetado
3521002,4,2005,Observado
3521002,4.1,2007,Observado
3521002,4.9,2009,Observado
3521002,4.7,2011,Observado
3521002,5.3,2013,Observado
3521002,5.7,2015,Observado
3521002,5.9,2017,Observado
3521002,5.8,2019,Observado
3521101,5.4,2007,Projetado
3521101,5.7,2009,Projetado
3521101,6,2011,Projetado
3521101,6.3,2013,Projetado
3521101,6.5,2015,Projetado
3521101,6.7,2017,Projetado
3521101,6.9,2019,Projetado
3521101,7.1,2021,Projetado
3521101,5.3,2005,Observado
3521101,5.6,2007,Observado
3521101,5.2,2009,Observado
3521101,5.6,2011,Observado
3521101,5.7,2013,Observado
3521101,6.4,2015,Observado
3521101,5.9,2017,Observado
3521101,6.7,2019,Observado
3521150,3.9,2007,Projetado
3521150,4.3,2009,Projetado
3521150,4.7,2011,Projetado
3521150,4.9,2013,Projetado
3521150,5.2,2015,Projetado
3521150,5.5,2017,Projetado
3521150,5.8,2019,Projetado
3521150,6,2021,Projetado
3521150,3.8,2005,Observado
3521150,4.8,2007,Observado
3521150,5.5,2009,Observado
3521150,5.4,2011,Observado
3521150,5.4,2013,Observado
3521150,6.1,2015,Observado
3521150,6.6,2017,Observado
3521150,6.7,2019,Observado
3521200,4.1,2007,Projetado
3521200,4.4,2009,Projetado
3521200,4.9,2011,Projetado
3521200,5.1,2013,Projetado
3521200,5.4,2015,Projetado
3521200,5.7,2017,Projetado
3521200,5.9,2019,Projetado
3521200,6.2,2021,Projetado
3521200,4,2005,Observado
3521200,4.1,2007,Observado
3521200,4.2,2009,Observado
3521200,5.3,2011,Observado
3521200,4.8,2013,Observado
3521200,6,2015,Observado
3521200,6.3,2017,Observado
3521200,5.7,2019,Observado
3521309,NA,2007,Projetado
3521309,4.9,2009,Projetado
3521309,5.2,2011,Projetado
3521309,5.5,2013,Projetado
3521309,5.7,2015,Projetado
3521309,6,2017,Projetado
3521309,6.2,2019,Projetado
3521309,6.5,2021,Projetado
3521309,NA,2005,Observado
3521309,4.7,2007,Observado
3521309,4.9,2009,Observado
3521309,5.1,2011,Observado
3521309,5.4,2013,Observado
3521309,6.6,2015,Observado
3521309,6.3,2017,Observado
3521309,6.1,2019,Observado
3521408,5.3,2007,Projetado
3521408,5.7,2009,Projetado
3521408,6,2011,Projetado
3521408,6.2,2013,Projetado
3521408,6.5,2015,Projetado
3521408,6.7,2017,Projetado
3521408,6.9,2019,Projetado
3521408,7.1,2021,Projetado
3521408,5.3,2005,Observado
3521408,5.3,2007,Observado
3521408,6.2,2009,Observado
3521408,6.1,2011,Observado
3521408,6.4,2013,Observado
3521408,7.1,2015,Observado
3521408,6.9,2017,Observado
3521408,7.2,2019,Observado
3521507,5.1,2007,Projetado
3521507,5.5,2009,Projetado
3521507,5.8,2011,Projetado
3521507,6.1,2013,Projetado
3521507,6.3,2015,Projetado
3521507,6.5,2017,Projetado
3521507,6.8,2019,Projetado
3521507,7,2021,Projetado
3521507,5.1,2005,Observado
3521507,5.4,2007,Observado
3521507,5.8,2009,Observado
3521507,5.6,2011,Observado
3521507,6.2,2013,Observado
3521507,6.2,2015,Observado
3521507,6.2,2017,Observado
3521507,6.8,2019,Observado
3521606,4.4,2007,Projetado
3521606,4.7,2009,Projetado
3521606,5.1,2011,Projetado
3521606,5.4,2013,Projetado
3521606,5.7,2015,Projetado
3521606,5.9,2017,Projetado
3521606,6.2,2019,Projetado
3521606,6.4,2021,Projetado
3521606,4.3,2005,Observado
3521606,NA,2007,Observado
3521606,5.9,2009,Observado
3521606,4.6,2011,Observado
3521606,5.3,2013,Observado
3521606,6,2015,Observado
3521606,7.7,2017,Observado
3521606,7.2,2019,Observado
3521705,4.4,2007,Projetado
3521705,4.8,2009,Projetado
3521705,5.2,2011,Projetado
3521705,5.4,2013,Projetado
3521705,5.7,2015,Projetado
3521705,6,2017,Projetado
3521705,6.2,2019,Projetado
3521705,6.5,2021,Projetado
3521705,4.4,2005,Observado
3521705,4.6,2007,Observado
3521705,5.7,2009,Observado
3521705,6,2011,Observado
3521705,6.2,2013,Observado
3521705,7,2015,Observado
3521705,6.8,2017,Observado
3521705,6.5,2019,Observado
3521804,4.8,2007,Projetado
3521804,5.1,2009,Projetado
3521804,5.5,2011,Projetado
3521804,5.8,2013,Projetado
3521804,6,2015,Projetado
3521804,6.3,2017,Projetado
3521804,6.5,2019,Projetado
3521804,6.7,2021,Projetado
3521804,4.7,2005,Observado
3521804,4.8,2007,Observado
3521804,4.9,2009,Observado
3521804,5.2,2011,Observado
3521804,5.3,2013,Observado
3521804,5.8,2015,Observado
3521804,6.3,2017,Observado
3521804,5.9,2019,Observado
3521903,5.4,2007,Projetado
3521903,5.7,2009,Projetado
3521903,6.1,2011,Projetado
3521903,6.3,2013,Projetado
3521903,6.6,2015,Projetado
3521903,6.8,2017,Projetado
3521903,7,2019,Projetado
3521903,7.2,2021,Projetado
3521903,5.4,2005,Observado
3521903,4.8,2007,Observado
3521903,7.5,2009,Observado
3521903,6.6,2011,Observado
3521903,6.8,2013,Observado
3521903,7.1,2015,Observado
3521903,7.5,2017,Observado
3521903,7.3,2019,Observado
3522000,5.4,2007,Projetado
3522000,5.7,2009,Projetado
3522000,6.1,2011,Projetado
3522000,6.3,2013,Projetado
3522000,6.5,2015,Projetado
3522000,6.8,2017,Projetado
3522000,7,2019,Projetado
3522000,7.2,2021,Projetado
3522000,5.4,2005,Observado
3522000,5.8,2007,Observado
3522000,6,2009,Observado
3522000,6.5,2011,Observado
3522000,6.1,2013,Observado
3522000,6.9,2015,Observado
3522000,6.7,2017,Observado
3522000,7.2,2019,Observado
3522109,4.4,2007,Projetado
3522109,4.7,2009,Projetado
3522109,5.1,2011,Projetado
3522109,5.4,2013,Projetado
3522109,5.6,2015,Projetado
3522109,5.9,2017,Projetado
3522109,6.1,2019,Projetado
3522109,6.4,2021,Projetado
3522109,4.3,2005,Observado
3522109,4.9,2007,Observado
3522109,5.4,2009,Observado
3522109,5.4,2011,Observado
3522109,5.8,2013,Observado
3522109,6.2,2015,Observado
3522109,6.5,2017,Observado
3522109,6.3,2019,Observado
3522158,3.7,2007,Projetado
3522158,4,2009,Projetado
3522158,4.4,2011,Projetado
3522158,4.7,2013,Projetado
3522158,5,2015,Projetado
3522158,5.3,2017,Projetado
3522158,5.6,2019,Projetado
3522158,5.8,2021,Projetado
3522158,3.6,2005,Observado
3522158,4.7,2007,Observado
3522158,5.3,2009,Observado
3522158,4.7,2011,Observado
3522158,6.2,2013,Observado
3522158,6,2015,Observado
3522158,6.1,2017,Observado
3522158,6,2019,Observado
3522208,4.5,2007,Projetado
3522208,4.8,2009,Projetado
3522208,5.2,2011,Projetado
3522208,5.5,2013,Projetado
3522208,5.8,2015,Projetado
3522208,6,2017,Projetado
3522208,6.3,2019,Projetado
3522208,6.5,2021,Projetado
3522208,4.4,2005,Observado
3522208,4.5,2007,Observado
3522208,5.1,2009,Observado
3522208,5.2,2011,Observado
3522208,5.4,2013,Observado
3522208,5.8,2015,Observado
3522208,6.3,2017,Observado
3522208,6.1,2019,Observado
3522307,4.5,2007,Projetado
3522307,4.8,2009,Projetado
3522307,5.2,2011,Projetado
3522307,5.5,2013,Projetado
3522307,5.8,2015,Projetado
3522307,6,2017,Projetado
3522307,6.3,2019,Projetado
3522307,6.5,2021,Projetado
3522307,4.4,2005,Observado
3522307,4.8,2007,Observado
3522307,5.4,2009,Observado
3522307,5.7,2011,Observado
3522307,6,2013,Observado
3522307,6.3,2015,Observado
3522307,6.5,2017,Observado
3522307,6.5,2019,Observado
3522406,4.8,2007,Projetado
3522406,5.1,2009,Projetado
3522406,5.5,2011,Projetado
3522406,5.8,2013,Projetado
3522406,6,2015,Projetado
3522406,6.3,2017,Projetado
3522406,6.5,2019,Projetado
3522406,6.7,2021,Projetado
3522406,4.7,2005,Observado
3522406,4.6,2007,Observado
3522406,5.8,2009,Observado
3522406,5.3,2011,Observado
3522406,5.7,2013,Observado
3522406,6.5,2015,Observado
3522406,6.7,2017,Observado
3522406,7,2019,Observado
3522505,4.2,2007,Projetado
3522505,4.5,2009,Projetado
3522505,4.9,2011,Projetado
3522505,5.2,2013,Projetado
3522505,5.5,2015,Projetado
3522505,5.7,2017,Projetado
3522505,6,2019,Projetado
3522505,6.3,2021,Projetado
3522505,4.1,2005,Observado
3522505,4.6,2007,Observado
3522505,4.8,2009,Observado
3522505,5,2011,Observado
3522505,5.2,2013,Observado
3522505,5.8,2015,Observado
3522505,5.9,2017,Observado
3522505,6,2019,Observado
3522604,4.9,2007,Projetado
3522604,5.2,2009,Projetado
3522604,5.6,2011,Projetado
3522604,5.9,2013,Projetado
3522604,6.1,2015,Projetado
3522604,6.4,2017,Projetado
3522604,6.6,2019,Projetado
3522604,6.8,2021,Projetado
3522604,4.9,2005,Observado
3522604,4.6,2007,Observado
3522604,5.3,2009,Observado
3522604,5.6,2011,Observado
3522604,5.9,2013,Observado
3522604,6.2,2015,Observado
3522604,6.7,2017,Observado
3522604,6.6,2019,Observado
3522653,3.7,2007,Projetado
3522653,4.1,2009,Projetado
3522653,4.5,2011,Projetado
3522653,4.8,2013,Projetado
3522653,5.1,2015,Projetado
3522653,5.3,2017,Projetado
3522653,5.6,2019,Projetado
3522653,5.9,2021,Projetado
3522653,3.7,2005,Observado
3522653,4.3,2007,Observado
3522653,5.1,2009,Observado
3522653,4.7,2011,Observado
3522653,5.3,2013,Observado
3522653,5.7,2015,Observado
3522653,5.5,2017,Observado
3522653,6.8,2019,Observado
3522703,5.4,2007,Projetado
3522703,5.7,2009,Projetado
3522703,6.1,2011,Projetado
3522703,6.3,2013,Projetado
3522703,6.5,2015,Projetado
3522703,6.8,2017,Projetado
3522703,7,2019,Projetado
3522703,7.2,2021,Projetado
3522703,5.4,2005,Observado
3522703,5.1,2007,Observado
3522703,6,2009,Observado
3522703,6.5,2011,Observado
3522703,6.3,2013,Observado
3522703,6.9,2015,Observado
3522703,6.8,2017,Observado
3522703,7,2019,Observado
3522802,4.8,2007,Projetado
3522802,5.1,2009,Projetado
3522802,5.5,2011,Projetado
3522802,5.8,2013,Projetado
3522802,6,2015,Projetado
3522802,6.3,2017,Projetado
3522802,6.5,2019,Projetado
3522802,6.8,2021,Projetado
3522802,4.8,2005,Observado
3522802,5,2007,Observado
3522802,5.2,2009,Observado
3522802,5.2,2011,Observado
3522802,5.1,2013,Observado
3522802,6.4,2015,Observado
3522802,6.1,2017,Observado
3522802,6.4,2019,Observado
3522901,5.9,2007,Projetado
3522901,6.2,2009,Projetado
3522901,6.5,2011,Projetado
3522901,6.7,2013,Projetado
3522901,6.9,2015,Projetado
3522901,7.1,2017,Projetado
3522901,7.3,2019,Projetado
3522901,7.5,2021,Projetado
3522901,5.8,2005,Observado
3522901,4.6,2007,Observado
3522901,6.3,2009,Observado
3522901,6.1,2011,Observado
3522901,5.7,2013,Observado
3522901,5.9,2015,Observado
3522901,6.5,2017,Observado
3522901,6.9,2019,Observado
3523008,5,2007,Projetado
3523008,5.3,2009,Projetado
3523008,5.7,2011,Projetado
3523008,5.9,2013,Projetado
3523008,6.2,2015,Projetado
3523008,6.4,2017,Projetado
3523008,6.6,2019,Projetado
3523008,6.9,2021,Projetado
3523008,4.9,2005,Observado
3523008,4.8,2007,Observado
3523008,4.8,2009,Observado
3523008,5.3,2011,Observado
3523008,5.9,2013,Observado
3523008,5.9,2015,Observado
3523008,6.5,2017,Observado
3523008,6.5,2019,Observado
3523107,3.9,2007,Projetado
3523107,4.3,2009,Projetado
3523107,4.7,2011,Projetado
3523107,5,2013,Projetado
3523107,5.2,2015,Projetado
3523107,5.5,2017,Projetado
3523107,5.8,2019,Projetado
3523107,6.1,2021,Projetado
3523107,3.9,2005,Observado
3523107,4,2007,Observado
3523107,4.5,2009,Observado
3523107,4.5,2011,Observado
3523107,4.6,2013,Observado
3523107,5.4,2015,Observado
3523107,5.7,2017,Observado
3523107,5.6,2019,Observado
3523206,4.9,2007,Projetado
3523206,5.2,2009,Projetado
3523206,5.6,2011,Projetado
3523206,5.8,2013,Projetado
3523206,6.1,2015,Projetado
3523206,6.3,2017,Projetado
3523206,6.6,2019,Projetado
3523206,6.8,2021,Projetado
3523206,4.8,2005,Observado
3523206,5,2007,Observado
3523206,5.1,2009,Observado
3523206,4.9,2011,Observado
3523206,6.1,2013,Observado
3523206,6.3,2015,Observado
3523206,6.5,2017,Observado
3523206,6.6,2019,Observado
3523305,4.6,2007,Projetado
3523305,5,2009,Projetado
3523305,5.3,2011,Projetado
3523305,5.6,2013,Projetado
3523305,5.9,2015,Projetado
3523305,6.1,2017,Projetado
3523305,6.4,2019,Projetado
3523305,6.6,2021,Projetado
3523305,4.6,2005,Observado
3523305,4.2,2007,Observado
3523305,5.3,2009,Observado
3523305,5.1,2011,Observado
3523305,5.1,2013,Observado
3523305,6.3,2015,Observado
3523305,6.8,2017,Observado
3523305,6.5,2019,Observado
3523404,4.8,2007,Projetado
3523404,5.1,2009,Projetado
3523404,5.5,2011,Projetado
3523404,5.8,2013,Projetado
3523404,6,2015,Projetado
3523404,6.3,2017,Projetado
3523404,6.5,2019,Projetado
3523404,6.8,2021,Projetado
3523404,4.8,2005,Observado
3523404,5.2,2007,Observado
3523404,5.1,2009,Observado
3523404,NA,2011,Observado
3523404,5.6,2013,Observado
3523404,6.8,2015,Observado
3523404,7,2017,Observado
3523404,7.5,2019,Observado
3523503,4.4,2007,Projetado
3523503,4.8,2009,Projetado
3523503,5.2,2011,Projetado
3523503,5.4,2013,Projetado
3523503,5.7,2015,Projetado
3523503,5.9,2017,Projetado
3523503,6.2,2019,Projetado
3523503,6.5,2021,Projetado
3523503,4.4,2005,Observado
3523503,4.4,2007,Observado
3523503,4.6,2009,Observado
3523503,4.9,2011,Observado
3523503,5.4,2013,Observado
3523503,6.3,2015,Observado
3523503,6.6,2017,Observado
3523503,6.7,2019,Observado
3523602,4.9,2007,Projetado
3523602,5.3,2009,Projetado
3523602,5.6,2011,Projetado
3523602,5.9,2013,Projetado
3523602,6.1,2015,Projetado
3523602,6.4,2017,Projetado
3523602,6.6,2019,Projetado
3523602,6.8,2021,Projetado
3523602,4.9,2005,Observado
3523602,5,2007,Observado
3523602,5.6,2009,Observado
3523602,5.5,2011,Observado
3523602,5.6,2013,Observado
3523602,6.2,2015,Observado
3523602,6.8,2017,Observado
3523602,7.2,2019,Observado
3523701,4.1,2007,Projetado
3523701,4.5,2009,Projetado
3523701,4.9,2011,Projetado
3523701,5.2,2013,Projetado
3523701,5.4,2015,Projetado
3523701,5.7,2017,Projetado
3523701,6,2019,Projetado
3523701,6.2,2021,Projetado
3523701,4.1,2005,Observado
3523701,4.4,2007,Observado
3523701,5.5,2009,Observado
3523701,5.3,2011,Observado
3523701,5.2,2013,Observado
3523701,5.7,2015,Observado
3523701,6.6,2017,Observado
3523701,6.6,2019,Observado
3523800,5,2007,Projetado
3523800,5.3,2009,Projetado
3523800,5.7,2011,Projetado
